2023-07-18 13:16:08.716 - INFO - O servidor foi iniciado no endereço 127.0.0.1:8088.
2023-07-18 13:16:20.241 - INFO - Mensagem recebida: [R] Request 1|7104|000; Origem: 7104
2023-07-18 13:16:58.549 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:17:00.573 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:17:00.573 - INFO - Mensagem recebida: [R] Request 1|19892|00; Origem: 19892
2023-07-18 13:17:00.573 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:17:02.590 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:17:02.590 - INFO - Mensagem recebida: [R] Request 1|22096|00; Origem: 22096
2023-07-18 13:17:02.591 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:17:04.601 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:17:04.601 - INFO - Mensagem recebida: [R] Request 1|14424|00; Origem: 14424
2023-07-18 13:17:04.601 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:17:06.611 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:17:06.611 - INFO - Mensagem recebida: [R] Request 1|18464|00; Origem: 18464
2023-07-18 13:17:06.611 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:17:08.619 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:17:08.619 - INFO - Mensagem recebida: [R] Request 1|13692|00; Origem: 13692
2023-07-18 13:17:08.619 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7104
2023-07-18 13:17:10.633 - INFO - Mensagem recebida: [R] Release 3|7104|000; Origem: 7104
2023-07-18 13:17:10.633 - INFO - Mensagem recebida: [R] Request 1|7104|000; Origem: 7104
2023-07-18 13:17:10.634 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7840
2023-07-18 13:17:12.651 - INFO - Mensagem recebida: [R] Release 3|7840|000; Origem: 7840
2023-07-18 13:17:12.651 - INFO - Mensagem recebida: [R] Request 1|7840|000; Origem: 7840
2023-07-18 13:17:12.652 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8932
2023-07-18 13:17:14.663 - INFO - Mensagem recebida: [R] Release 3|8932|000; Origem: 8932
2023-07-18 13:17:14.663 - INFO - Mensagem recebida: [R] Request 1|8932|000; Origem: 8932
2023-07-18 13:17:14.663 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:17:16.723 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:17:16.723 - INFO - Mensagem recebida: [R] Request 1|19892|00; Origem: 19892
2023-07-18 13:17:16.723 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:17:18.737 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:17:18.737 - INFO - Mensagem recebida: [R] Request 1|22096|00; Origem: 22096
2023-07-18 13:17:18.737 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:17:20.750 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:17:20.750 - INFO - Mensagem recebida: [R] Request 1|14424|00; Origem: 14424
2023-07-18 13:17:20.751 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:17:22.764 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:17:22.764 - INFO - Mensagem recebida: [R] Request 1|18464|00; Origem: 18464
2023-07-18 13:17:22.764 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:17:24.778 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:17:24.778 - INFO - Mensagem recebida: [R] Request 1|13692|00; Origem: 13692
2023-07-18 13:17:24.779 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7104
2023-07-18 13:17:26.788 - INFO - Mensagem recebida: [R] Release 3|7104|000; Origem: 7104
2023-07-18 13:17:26.788 - INFO - Mensagem recebida: [R] Request 1|7104|000; Origem: 7104
2023-07-18 13:17:26.788 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7840
2023-07-18 13:17:28.799 - INFO - Mensagem recebida: [R] Release 3|7840|000; Origem: 7840
2023-07-18 13:17:28.799 - INFO - Mensagem recebida: [R] Request 1|7840|000; Origem: 7840
2023-07-18 13:17:28.799 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8932
2023-07-18 13:17:30.815 - INFO - Mensagem recebida: [R] Release 3|8932|000; Origem: 8932
2023-07-18 13:17:30.815 - INFO - Mensagem recebida: [R] Request 1|8932|000; Origem: 8932
2023-07-18 13:17:30.816 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:17:32.832 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:17:32.832 - INFO - Mensagem recebida: [R] Request 1|19892|00; Origem: 19892
2023-07-18 13:17:32.833 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:17:34.853 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:17:34.853 - INFO - Mensagem recebida: [R] Request 1|22096|00; Origem: 22096
2023-07-18 13:17:34.853 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:17:36.877 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:17:36.877 - INFO - Mensagem recebida: [R] Request 1|14424|00; Origem: 14424
2023-07-18 13:17:36.877 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:17:38.897 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:17:38.897 - INFO - Mensagem recebida: [R] Request 1|18464|00; Origem: 18464
2023-07-18 13:17:38.897 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:17:40.908 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:17:40.908 - INFO - Mensagem recebida: [R] Request 1|13692|00; Origem: 13692
2023-07-18 13:17:40.908 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7104
2023-07-18 13:17:42.920 - INFO - Mensagem recebida: [R] Release 3|7104|000; Origem: 7104
2023-07-18 13:17:42.920 - INFO - Mensagem recebida: [R] Request 1|7104|000; Origem: 7104
2023-07-18 13:17:42.920 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7840
2023-07-18 13:17:44.930 - INFO - Mensagem recebida: [R] Release 3|7840|000; Origem: 7840
2023-07-18 13:17:44.930 - INFO - Mensagem recebida: [R] Request 1|7840|000; Origem: 7840
2023-07-18 13:17:44.930 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8932
2023-07-18 13:17:46.954 - INFO - Mensagem recebida: [R] Release 3|8932|000; Origem: 8932
2023-07-18 13:17:46.954 - INFO - Mensagem recebida: [R] Request 1|8932|000; Origem: 8932
2023-07-18 13:17:46.955 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:17:48.975 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:17:48.975 - INFO - Mensagem recebida: [R] Request 1|19892|00; Origem: 19892
2023-07-18 13:17:48.976 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:17:50.986 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:17:50.986 - INFO - Mensagem recebida: [R] Request 1|22096|00; Origem: 22096
2023-07-18 13:17:50.986 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:17:53.000 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:17:53.000 - INFO - Mensagem recebida: [R] Request 1|14424|00; Origem: 14424
2023-07-18 13:17:53.001 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:17:55.015 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:17:55.015 - INFO - Mensagem recebida: [R] Request 1|18464|00; Origem: 18464
2023-07-18 13:17:55.015 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:17:57.039 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:17:57.039 - INFO - Mensagem recebida: [R] Request 1|13692|00; Origem: 13692
2023-07-18 13:17:57.040 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7104
2023-07-18 13:17:59.058 - INFO - Mensagem recebida: [R] Release 3|7104|000; Origem: 7104
2023-07-18 13:17:59.058 - INFO - Mensagem recebida: [R] Request 1|7104|000; Origem: 7104
2023-07-18 13:17:59.058 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7840
2023-07-18 13:18:01.069 - INFO - Mensagem recebida: [R] Release 3|7840|000; Origem: 7840
2023-07-18 13:18:01.069 - INFO - Mensagem recebida: [R] Request 1|7840|000; Origem: 7840
2023-07-18 13:18:01.069 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8932
2023-07-18 13:18:03.084 - INFO - Mensagem recebida: [R] Release 3|8932|000; Origem: 8932
2023-07-18 13:18:03.084 - INFO - Mensagem recebida: [R] Request 1|8932|000; Origem: 8932
2023-07-18 13:18:03.085 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:18:05.104 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:18:05.104 - INFO - Mensagem recebida: [R] Request 1|19892|00; Origem: 19892
2023-07-18 13:18:05.105 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:18:07.118 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:18:07.118 - INFO - Mensagem recebida: [R] Request 1|22096|00; Origem: 22096
2023-07-18 13:18:07.118 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:18:09.131 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:18:09.131 - INFO - Mensagem recebida: [R] Request 1|14424|00; Origem: 14424
2023-07-18 13:18:09.131 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:18:11.143 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:18:11.143 - INFO - Mensagem recebida: [R] Request 1|18464|00; Origem: 18464
2023-07-18 13:18:11.143 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:18:13.152 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:18:13.152 - INFO - Mensagem recebida: [R] Request 1|13692|00; Origem: 13692
2023-07-18 13:18:13.152 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7104
2023-07-18 13:18:15.163 - INFO - Mensagem recebida: [R] Release 3|7104|000; Origem: 7104
2023-07-18 13:18:15.163 - INFO - Mensagem recebida: [R] Request 1|7104|000; Origem: 7104
2023-07-18 13:18:15.163 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7840
2023-07-18 13:18:17.176 - INFO - Mensagem recebida: [R] Release 3|7840|000; Origem: 7840
2023-07-18 13:18:17.176 - INFO - Mensagem recebida: [R] Request 1|7840|000; Origem: 7840
2023-07-18 13:18:17.177 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8932
2023-07-18 13:18:19.188 - INFO - Mensagem recebida: [R] Release 3|8932|000; Origem: 8932
2023-07-18 13:18:19.188 - INFO - Mensagem recebida: [R] Request 1|8932|000; Origem: 8932
2023-07-18 13:18:19.188 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:18:21.210 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:18:21.210 - INFO - Mensagem recebida: [R] Request 1|19892|00; Origem: 19892
2023-07-18 13:18:21.210 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:18:23.221 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:18:23.221 - INFO - Mensagem recebida: [R] Request 1|22096|00; Origem: 22096
2023-07-18 13:18:23.221 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:18:25.243 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:18:25.243 - INFO - Mensagem recebida: [R] Request 1|14424|00; Origem: 14424
2023-07-18 13:18:25.244 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:18:27.254 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:18:27.254 - INFO - Mensagem recebida: [R] Request 1|18464|00; Origem: 18464
2023-07-18 13:18:27.254 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:18:29.265 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:18:29.265 - INFO - Mensagem recebida: [R] Request 1|13692|00; Origem: 13692
2023-07-18 13:18:29.265 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7104
2023-07-18 13:18:31.280 - INFO - Mensagem recebida: [R] Release 3|7104|000; Origem: 7104
2023-07-18 13:18:31.280 - INFO - Mensagem recebida: [R] Request 1|7104|000; Origem: 7104
2023-07-18 13:18:31.281 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7840
2023-07-18 13:18:33.296 - INFO - Mensagem recebida: [R] Release 3|7840|000; Origem: 7840
2023-07-18 13:18:33.296 - INFO - Mensagem recebida: [R] Request 1|7840|000; Origem: 7840
2023-07-18 13:18:33.297 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8932
2023-07-18 13:18:35.318 - INFO - Mensagem recebida: [R] Release 3|8932|000; Origem: 8932
2023-07-18 13:18:35.318 - INFO - Mensagem recebida: [R] Request 1|8932|000; Origem: 8932
2023-07-18 13:18:35.318 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:18:37.341 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:18:37.341 - INFO - Mensagem recebida: [R] Request 1|19892|00; Origem: 19892
2023-07-18 13:18:37.341 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:18:39.354 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:18:39.354 - INFO - Mensagem recebida: [R] Request 1|22096|00; Origem: 22096
2023-07-18 13:18:39.354 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:18:41.370 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:18:41.370 - INFO - Mensagem recebida: [R] Request 1|14424|00; Origem: 14424
2023-07-18 13:18:41.370 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:18:43.382 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:18:43.382 - INFO - Mensagem recebida: [R] Request 1|18464|00; Origem: 18464
2023-07-18 13:18:43.382 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:18:45.404 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:18:45.404 - INFO - Mensagem recebida: [R] Request 1|13692|00; Origem: 13692
2023-07-18 13:18:45.404 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7104
2023-07-18 13:18:47.422 - INFO - Mensagem recebida: [R] Release 3|7104|000; Origem: 7104
2023-07-18 13:18:47.422 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7840
2023-07-18 13:18:49.434 - INFO - Mensagem recebida: [R] Release 3|7840|000; Origem: 7840
2023-07-18 13:18:49.434 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8932
2023-07-18 13:18:51.455 - INFO - Mensagem recebida: [R] Release 3|8932|000; Origem: 8932
2023-07-18 13:18:51.455 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19892
2023-07-18 13:18:53.465 - INFO - Mensagem recebida: [R] Release 3|19892|00; Origem: 19892
2023-07-18 13:18:53.465 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22096
2023-07-18 13:18:55.476 - INFO - Mensagem recebida: [R] Release 3|22096|00; Origem: 22096
2023-07-18 13:18:55.476 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14424
2023-07-18 13:18:57.489 - INFO - Mensagem recebida: [R] Release 3|14424|00; Origem: 14424
2023-07-18 13:18:57.489 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18464
2023-07-18 13:18:59.499 - INFO - Mensagem recebida: [R] Release 3|18464|00; Origem: 18464
2023-07-18 13:18:59.499 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13692
2023-07-18 13:19:01.517 - INFO - Mensagem recebida: [R] Release 3|13692|00; Origem: 13692
2023-07-18 13:19:01.517 - INFO - Fila de pedidos vazia. Nenhum processo em espera.
2023-07-18 13:19:30.213 - INFO - O coordenador foi encerrado
