2023-07-18 14:24:27.342 - INFO - O servidor foi iniciado no endereço 127.0.0.1:8088.
2023-07-18 14:24:40.325 - INFO - Mensagem recebida: [R] Request 1|21432|00; Origem: 21432
2023-07-18 14:24:51.614 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22072
2023-07-18 14:24:51.718 - INFO - Mensagem recebida: [R] Request 1|20324|00; Origem: 20324
2023-07-18 14:24:52.031 - INFO - Mensagem recebida: [R] Release 3|22072|00; Origem: 22072
2023-07-18 14:24:52.031 - INFO - Mensagem recebida: [R] Request 1|16220|00; Origem: 16220
2023-07-18 14:24:52.031 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 16156
2023-07-18 14:24:52.046 - INFO - Mensagem recebida: [R] Release 3|16156|00; Origem: 16156
2023-07-18 14:24:52.046 - INFO - Mensagem recebida: [R] Request 1|16156|00; Origem: 16156
2023-07-18 14:24:52.046 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 21776
2023-07-18 14:24:52.062 - INFO - Mensagem recebida: [R] Release 3|21776|00; Origem: 21776
2023-07-18 14:24:52.062 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 17772
2023-07-18 14:24:52.235 - INFO - Mensagem recebida: [R] Release 3|17772|00; Origem: 17772
2023-07-18 14:24:52.235 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22256
2023-07-18 14:24:52.282 - INFO - Mensagem recebida: [R] Request 1|17772|00; Origem: 17772
2023-07-18 14:24:52.359 - INFO - Mensagem recebida: [R] Request 1|21572|00; Origem: 21572
2023-07-18 14:24:52.645 - INFO - Mensagem recebida: [R] Release 3|22256|00; Origem: 22256
2023-07-18 14:24:52.646 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 9084
2023-07-18 14:24:52.704 - INFO - Mensagem recebida: [R] Release 3|9084|000; Origem: 9084
2023-07-18 14:24:52.704 - INFO - Mensagem recebida: [R] Request 1|23372|00; Origem: 23372
2023-07-18 14:24:52.705 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7600
2023-07-18 14:24:52.720 - INFO - Mensagem recebida: [R] Request 1|22256|00; Origem: 22256
2023-07-18 14:24:52.942 - INFO - Mensagem recebida: [R] Release 3|7600|000; Origem: 7600
2023-07-18 14:24:52.942 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19700
2023-07-18 14:24:52.974 - INFO - Mensagem recebida: [R] Request 1|20560|00; Origem: 20560
2023-07-18 14:24:53.085 - INFO - Mensagem recebida: [R] Release 3|19700|00; Origem: 19700
2023-07-18 14:24:53.085 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 17100
2023-07-18 14:24:53.146 - INFO - Mensagem recebida: [R] Request 1|7600|000; Origem: 7600
2023-07-18 14:24:53.223 - INFO - Mensagem recebida: [R] Request 1|19700|00; Origem: 19700
2023-07-18 14:24:53.273 - INFO - Mensagem recebida: [R] Request 1|21148|00; Origem: 21148
2023-07-18 14:24:53.397 - INFO - Mensagem recebida: [R] Release 3|17100|00; Origem: 17100
2023-07-18 14:24:53.397 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22160
2023-07-18 14:24:53.431 - INFO - Mensagem recebida: [R] Request 1|17100|00; Origem: 17100
2023-07-18 14:24:53.492 - INFO - Mensagem recebida: [R] Release 3|22160|00; Origem: 22160
2023-07-18 14:24:53.492 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19008
2023-07-18 14:24:53.508 - INFO - Mensagem recebida: [R] Request 1|22160|00; Origem: 22160
2023-07-18 14:24:53.572 - INFO - Mensagem recebida: [R] Request 1|5292|000; Origem: 5292
2023-07-18 14:24:53.588 - INFO - Mensagem recebida: [R] Release 3|19008|00; Origem: 19008
2023-07-18 14:24:53.589 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19024
2023-07-18 14:24:53.620 - INFO - Mensagem recebida: [R] Request 1|3692|000; Origem: 3692
2023-07-18 14:24:53.714 - INFO - Mensagem recebida: [R] Release 3|19024|00; Origem: 19024
2023-07-18 14:24:53.714 - INFO - Mensagem recebida: [R] Request 1|16160|00; Origem: 16160
2023-07-18 14:24:53.715 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14744
2023-07-18 14:24:53.730 - INFO - Mensagem recebida: [R] Request 1|19008|00; Origem: 19008
2023-07-18 14:24:53.778 - INFO - Mensagem recebida: [R] Release 3|14744|00; Origem: 14744
2023-07-18 14:24:53.778 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 2992
2023-07-18 14:24:53.794 - INFO - Mensagem recebida: [R] Request 1|11064|00; Origem: 11064
2023-07-18 14:24:53.794 - INFO - Mensagem recebida: [R] Request 1|19024|00; Origem: 19024
2023-07-18 14:24:53.841 - INFO - Mensagem recebida: [R] Request 1|14744|00; Origem: 14744
2023-07-18 14:24:53.937 - INFO - Mensagem recebida: [R] Release 3|2992|000; Origem: 2992
2023-07-18 14:24:53.937 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18640
2023-07-18 14:24:53.954 - INFO - Mensagem recebida: [R] Request 1|9508|000; Origem: 9508
2023-07-18 14:24:53.968 - INFO - Mensagem recebida: [R] Request 1|2992|000; Origem: 2992
2023-07-18 14:24:54.094 - INFO - Mensagem recebida: [R] Request 1|1536|000; Origem: 1536
2023-07-18 14:24:54.157 - INFO - Mensagem recebida: [R] Release 3|18640|00; Origem: 18640
2023-07-18 14:24:54.157 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 21844
2023-07-18 14:24:54.189 - INFO - Mensagem recebida: [R] Request 1|18640|00; Origem: 18640
2023-07-18 14:24:54.251 - INFO - Mensagem recebida: [R] Release 3|21844|00; Origem: 21844
2023-07-18 14:24:54.251 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 5320
2023-07-18 14:24:54.268 - INFO - Mensagem recebida: [R] Request 1|21844|00; Origem: 21844
2023-07-18 14:24:54.312 - INFO - Mensagem recebida: [R] Release 3|5320|000; Origem: 5320
2023-07-18 14:24:54.312 - INFO - Mensagem recebida: [R] Request 1|16328|00; Origem: 16328
2023-07-18 14:24:54.312 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22840
2023-07-18 14:24:54.358 - INFO - Mensagem recebida: [R] Release 3|22840|00; Origem: 22840
2023-07-18 14:24:54.359 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 9416
2023-07-18 14:24:54.373 - INFO - Mensagem recebida: [R] Request 1|22840|00; Origem: 22840
2023-07-18 14:24:54.389 - INFO - Mensagem recebida: [R] Release 3|9416|000; Origem: 9416
2023-07-18 14:24:54.389 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19212
2023-07-18 14:24:54.406 - INFO - Mensagem recebida: [R] Release 3|19212|00; Origem: 19212
2023-07-18 14:24:54.407 - INFO - Mensagem recebida: [R] Request 1|19212|00; Origem: 19212
2023-07-18 14:24:54.407 - INFO - Mensagem recebida: [R] Request 1|9416|000; Origem: 9416
2023-07-18 14:24:54.407 - INFO - Mensagem recebida: [R] Request 1|16544|00; Origem: 16544
2023-07-18 14:24:54.408 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 13348
2023-07-18 14:24:54.422 - INFO - Mensagem recebida: [R] Release 3|13348|00; Origem: 13348
2023-07-18 14:24:54.423 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8228
2023-07-18 14:24:54.437 - INFO - Mensagem recebida: [R] Release 3|8228|000; Origem: 8228
2023-07-18 14:24:54.437 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 23184
2023-07-18 14:24:54.453 - INFO - Mensagem recebida: [R] Request 1|8228|000; Origem: 8228
2023-07-18 14:24:54.545 - INFO - Mensagem recebida: [R] Request 1|11692|00; Origem: 11692
2023-07-18 14:24:54.591 - INFO - Mensagem recebida: [R] Release 3|23184|00; Origem: 23184
2023-07-18 14:24:54.591 - INFO - Mensagem recebida: [R] Request 1|23184|00; Origem: 23184
2023-07-18 14:24:54.592 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 8288
2023-07-18 14:24:54.622 - INFO - Mensagem recebida: [R] Release 3|8288|000; Origem: 8288
2023-07-18 14:24:54.624 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19288
2023-07-18 14:24:54.638 - INFO - Mensagem recebida: [R] Request 1|8288|000; Origem: 8288
2023-07-18 14:24:54.654 - INFO - Mensagem recebida: [R] Release 3|19288|00; Origem: 19288
2023-07-18 14:24:54.655 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 20324
2023-07-18 14:24:54.686 - INFO - Mensagem recebida: [R] Request 1|19288|00; Origem: 19288
2023-07-18 14:24:54.734 - INFO - Mensagem recebida: [R] Release 3|20324|00; Origem: 20324
2023-07-18 14:24:54.734 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 16220
2023-07-18 14:24:54.750 - INFO - Mensagem recebida: [R] Request 1|23268|00; Origem: 23268
2023-07-18 14:24:54.750 - INFO - Mensagem recebida: [R] Release 3|16220|00; Origem: 16220
2023-07-18 14:24:54.750 - INFO - Mensagem recebida: [R] Request 1|9648|000; Origem: 9648
2023-07-18 14:24:54.751 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 16156
2023-07-18 14:24:54.766 - INFO - Mensagem recebida: [R] Request 1|16220|00; Origem: 16220
2023-07-18 14:24:54.780 - INFO - Mensagem recebida: [R] Release 3|16156|00; Origem: 16156
2023-07-18 14:24:54.780 - INFO - Mensagem recebida: [R] Request 1|16156|00; Origem: 16156
2023-07-18 14:24:54.780 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 17772
2023-07-18 14:24:54.795 - INFO - Mensagem recebida: [R] Release 3|17772|00; Origem: 17772
2023-07-18 14:24:54.795 - INFO - Mensagem recebida: [R] Request 1|17772|00; Origem: 17772
2023-07-18 14:24:54.797 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 21572
2023-07-18 14:24:54.811 - INFO - Mensagem recebida: [R] Request 1|9928|000; Origem: 9928
2023-07-18 14:24:54.890 - INFO - Mensagem recebida: [R] Release 3|21572|00; Origem: 21572
2023-07-18 14:24:54.890 - INFO - Mensagem recebida: [R] Request 1|21572|00; Origem: 21572
2023-07-18 14:24:54.890 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 23372
2023-07-18 14:24:54.905 - INFO - Mensagem recebida: [R] Release 3|23372|00; Origem: 23372
2023-07-18 14:24:54.905 - INFO - Mensagem recebida: [R] Request 1|23372|00; Origem: 23372
2023-07-18 14:24:54.905 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22256
2023-07-18 14:24:54.921 - INFO - Mensagem recebida: [R] Release 3|22256|00; Origem: 22256
2023-07-18 14:24:54.921 - INFO - Mensagem recebida: [R] Request 1|22256|00; Origem: 22256
2023-07-18 14:24:54.922 - INFO - Mensagem recebida: [R] Request 1|22828|00; Origem: 22828
2023-07-18 14:24:54.922 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 20560
2023-07-18 14:24:54.936 - INFO - Mensagem recebida: [R] Release 3|20560|00; Origem: 20560
2023-07-18 14:24:54.936 - INFO - Mensagem recebida: [R] Request 1|20560|00; Origem: 20560
2023-07-18 14:24:54.936 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 7600
2023-07-18 14:24:54.952 - INFO - Mensagem recebida: [R] Release 3|7600|000; Origem: 7600
2023-07-18 14:24:54.952 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19700
2023-07-18 14:24:54.968 - INFO - Mensagem recebida: [R] Release 3|19700|00; Origem: 19700
2023-07-18 14:24:54.968 - INFO - Mensagem recebida: [R] Request 1|19700|00; Origem: 19700
2023-07-18 14:24:54.968 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 21148
2023-07-18 14:24:54.984 - INFO - Mensagem recebida: [R] Release 3|21148|00; Origem: 21148
2023-07-18 14:24:54.984 - INFO - Mensagem recebida: [R] Request 1|21148|00; Origem: 21148
2023-07-18 14:24:54.984 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 17100
2023-07-18 14:24:54.999 - INFO - Mensagem recebida: [R] Release 3|17100|00; Origem: 17100
2023-07-18 14:24:54.999 - INFO - Mensagem recebida: [R] Request 1|15420|00; Origem: 15420
2023-07-18 14:24:55.000 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 22160
2023-07-18 14:24:55.015 - INFO - Mensagem recebida: [R] Release 3|22160|00; Origem: 22160
2023-07-18 14:24:55.015 - INFO - Mensagem recebida: [R] Request 1|22160|00; Origem: 22160
2023-07-18 14:24:55.015 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 5292
2023-07-18 14:24:55.031 - INFO - Mensagem recebida: [R] Release 3|5292|000; Origem: 5292
2023-07-18 14:24:55.031 - INFO - Mensagem recebida: [R] Request 1|5292|000; Origem: 5292
2023-07-18 14:24:55.031 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 3692
2023-07-18 14:24:55.047 - INFO - Mensagem recebida: [R] Release 3|3692|000; Origem: 3692
2023-07-18 14:24:55.047 - INFO - Mensagem recebida: [R] Request 1|3692|000; Origem: 3692
2023-07-18 14:24:55.047 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 16160
2023-07-18 14:24:55.063 - INFO - Mensagem recebida: [R] Release 3|16160|00; Origem: 16160
2023-07-18 14:24:55.063 - INFO - Mensagem recebida: [R] Request 1|16160|00; Origem: 16160
2023-07-18 14:24:55.064 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19008
2023-07-18 14:24:55.079 - INFO - Mensagem recebida: [R] Release 3|19008|00; Origem: 19008
2023-07-18 14:24:55.079 - INFO - Mensagem recebida: [R] Request 1|21516|00; Origem: 21516
2023-07-18 14:24:55.080 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 11064
2023-07-18 14:24:55.095 - INFO - Mensagem recebida: [R] Release 3|11064|00; Origem: 11064
2023-07-18 14:24:55.095 - INFO - Mensagem recebida: [R] Request 1|11064|00; Origem: 11064
2023-07-18 14:24:55.095 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 19024
2023-07-18 14:24:55.110 - INFO - Mensagem recebida: [R] Release 3|19024|00; Origem: 19024
2023-07-18 14:24:55.110 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 14744
2023-07-18 14:24:55.125 - INFO - Mensagem recebida: [R] Release 3|14744|00; Origem: 14744
2023-07-18 14:24:55.125 - INFO - Mensagem recebida: [R] Request 1|14744|00; Origem: 14744
2023-07-18 14:24:55.125 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 9508
2023-07-18 14:24:55.140 - INFO - Mensagem recebida: [R] Release 3|9508|000; Origem: 9508
2023-07-18 14:24:55.140 - INFO - Mensagem recebida: [R] Request 1|9508|000; Origem: 9508
2023-07-18 14:24:55.140 - INFO - Mensagem recebida: [R] Request 1|23484|00; Origem: 23484
2023-07-18 14:24:55.140 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 2992
2023-07-18 14:24:55.156 - INFO - Mensagem recebida: [R] Release 3|2992|000; Origem: 2992
2023-07-18 14:24:55.156 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 1536
2023-07-18 14:24:55.172 - INFO - Mensagem recebida: [R] Release 3|1536|000; Origem: 1536
2023-07-18 14:24:55.172 - INFO - Mensagem recebida: [R] Request 1|1536|000; Origem: 1536
2023-07-18 14:24:55.173 - INFO - Mensagem enviada: [S] Grant 2|8088|000; Destino: 18640
2023-07-18 14:24:55.188 - INFO - Mensagem recebida: [R] Release 3|18640|00; Origem: 18640
